city,city_cost_index,num_days,budget_tier,group_size,season,avg_place_rating,num_places,pct_history,pct_culture,pct_nature,pct_food,pct_nightlife,pct_shopping,total_cost_inr
Agra,0.75,10,medium,3,shoulder,3.46,20,0.015,0.088,0.012,0.226,0.119,0.54,60225.63
New York,3.6,9,low,5,shoulder,3.75,27,0.126,0.077,0.318,0.031,0.356,0.093,219335.89
Paris,3.2,8,low,5,shoulder,3.88,24,0.289,0.108,0.125,0.148,0.131,0.199,166897.03
Rome,2.7,6,high,5,shoulder,3.48,12,0.155,0.176,0.044,0.166,0.037,0.424,425699.82
Bali,1.5,1,low,4,shoulder,4.65,3,0.126,0.168,0.258,0.367,0.015,0.066,8110.07
Jaipur,0.8,7,medium,3,shoulder,3.41,21,0.515,0.049,0.248,0.052,0.003,0.135,33449.86
Kochi,0.95,5,medium,6,off_peak,3.65,10,0.144,0.646,0.033,0.069,0.021,0.087,41965.79
Rishikesh,0.75,8,high,1,off_peak,3.68,24,0.357,0.418,0.063,0.095,0.007,0.06,19555.22
Tokyo,3.0,6,medium,1,off_peak,4.95,12,0.202,0.266,0.119,0.135,0.188,0.089,42837.05
Hyderabad,1.05,8,high,2,peak,3.45,24,0.389,0.326,0.048,0.086,0.102,0.049,59319.28
Pune,1.0,1,medium,2,peak,4.1,2,0.276,0.155,0.125,0.14,0.268,0.036,5654.49
Rome,2.7,8,low,4,peak,4.76,16,0.723,0.048,0.08,0.057,0.055,0.037,126054.81
Delhi,1.1,8,high,3,off_peak,4.4,16,0.127,0.138,0.161,0.511,0.043,0.019,93562.04
Goa,1.3,5,low,3,shoulder,3.43,10,0.237,0.04,0.562,0.104,0.032,0.026,17848.57
London,3.4,10,medium,4,shoulder,3.34,20,0.385,0.137,0.275,0.129,0.004,0.07,144545.44
Udaipur,1.0,8,low,5,peak,3.35,16,0.074,0.209,0.013,0.219,0.025,0.461,72482.65
New York,3.6,2,medium,6,off_peak,4.63,6,0.16,0.171,0.391,0.105,0.002,0.171,57462.98
Barcelona,2.5,3,medium,1,shoulder,3.26,6,0.373,0.022,0.091,0.249,0.109,0.156,16025.17
Istanbul,1.8,3,medium,2,peak,4.77,9,0.325,0.082,0.155,0.022,0.291,0.125,48235.3
Jaipur,0.8,2,medium,4,peak,3.31,4,0.095,0.024,0.299,0.154,0.102,0.327,23274.98
Barcelona,2.5,3,medium,3,shoulder,3.3,6,0.049,0.01,0.375,0.146,0.094,0.326,50387.56
Bangkok,1.6,10,high,1,peak,4.84,20,0.364,0.013,0.281,0.154,0.083,0.105,92290.22
Shimla,0.95,7,low,1,off_peak,4.58,21,0.032,0.24,0.068,0.154,0.403,0.103,11326.49
New York,3.6,9,high,1,shoulder,4.45,27,0.656,0.063,0.055,0.071,0.058,0.097,111254.47
Goa,1.3,2,medium,1,off_peak,4.1,4,0.15,0.061,0.154,0.025,0.458,0.152,5941.58
Bali,1.5,2,high,4,off_peak,4.26,6,0.202,0.01,0.042,0.236,0.107,0.403,56013.78
Istanbul,1.8,4,medium,2,shoulder,3.46,8,0.063,0.325,0.1,0.037,0.472,0.004,37985.18
Hyderabad,1.05,6,high,3,shoulder,3.81,18,0.39,0.048,0.163,0.3,0.042,0.057,67622.98
Jaipur,0.8,3,high,4,off_peak,4.9,6,0.349,0.003,0.314,0.119,0.027,0.188,38255.93
Singapore,2.9,8,medium,6,off_peak,3.57,16,0.015,0.185,0.166,0.168,0.23,0.236,285455.14
Shimla,0.95,9,low,5,peak,3.24,18,0.515,0.174,0.063,0.034,0.098,0.115,57789.5
Chennai,1.05,5,medium,3,peak,3.25,10,0.054,0.007,0.253,0.377,0.034,0.274,42222.56
Hyderabad,1.05,5,low,3,peak,4.08,15,0.551,0.032,0.158,0.026,0.065,0.167,23904.44
Bali,1.5,2,medium,3,shoulder,4.2,4,0.011,0.324,0.502,0.016,0.085,0.062,14387.87
Bangkok,1.6,6,high,3,peak,4.15,18,0.016,0.369,0.093,0.27,0.14,0.113,201867.75
Amsterdam,2.9,3,medium,2,off_peak,3.78,6,0.017,0.167,0.144,0.122,0.398,0.151,41368.37
Singapore,2.9,9,high,3,shoulder,4.99,18,0.14,0.15,0.052,0.35,0.061,0.248,484622.9
Goa,1.3,8,high,3,off_peak,3.46,24,0.094,0.377,0.241,0.086,0.12,0.082,86715.22
Tokyo,3.0,9,high,5,off_peak,4.24,18,0.278,0.086,0.068,0.227,0.33,0.012,372164.34
Goa,1.3,5,high,5,off_peak,3.92,15,0.593,0.044,0.089,0.078,0.014,0.182,94907.74
Paris,3.2,8,medium,4,peak,3.92,24,0.457,0.1,0.008,0.041,0.319,0.075,231404.51
Delhi,1.1,4,low,1,shoulder,4.61,12,0.224,0.248,0.048,0.192,0.24,0.048,7961.65
Agra,0.75,6,low,5,shoulder,4.51,18,0.32,0.265,0.028,0.093,0.153,0.141,27009.92
Tokyo,3.0,2,medium,1,shoulder,4.94,6,0.292,0.082,0.057,0.168,0.109,0.293,22967.59
Delhi,1.1,4,medium,1,off_peak,4.26,12,0.401,0.041,0.048,0.007,0.44,0.063,9367.32
Singapore,2.9,8,high,4,peak,4.14,16,0.307,0.052,0.102,0.189,0.202,0.147,510047.35
New York,3.6,8,medium,1,peak,4.55,16,0.315,0.027,0.017,0.129,0.225,0.288,113692.61
Dubai,2.8,9,medium,6,peak,3.31,27,0.241,0.289,0.011,0.21,0.129,0.119,362293.8
Mumbai,1.4,4,low,1,peak,4.93,12,0.128,0.05,0.104,0.129,0.273,0.316,16382.54
Jaipur,0.8,9,medium,5,shoulder,4.59,27,0.11,0.082,0.234,0.053,0.408,0.112,113504.82
Delhi,1.1,7,medium,6,peak,4.38,21,0.254,0.123,0.359,0.011,0.22,0.033,112432.91
Hyderabad,1.05,3,low,1,off_peak,4.52,9,0.318,0.185,0.304,0.074,0.016,0.103,2759.6
Paris,3.2,6,medium,1,off_peak,3.27,12,0.197,0.174,0.01,0.103,0.385,0.133,50050.26
Chennai,1.05,5,low,1,shoulder,3.34,10,0.211,0.323,0.11,0.106,0.013,0.236,7342.51
Rome,2.7,6,medium,2,shoulder,3.74,12,0.045,0.499,0.117,0.055,0.026,0.258,69823.73
Mumbai,1.4,9,medium,4,shoulder,4.58,18,0.176,0.087,0.134,0.013,0.109,0.481,178565.22
Goa,1.3,8,low,4,shoulder,3.68,16,0.027,0.294,0.404,0.16,0.032,0.082,52459.85
London,3.4,7,low,4,off_peak,3.84,14,0.008,0.639,0.081,0.099,0.144,0.03,82918.82
Amritsar,0.8,5,medium,6,shoulder,4.24,10,0.018,0.142,0.101,0.314,0.074,0.351,71698.61
Chennai,1.05,6,medium,5,shoulder,3.95,18,0.032,0.279,0.08,0.22,0.296,0.093,75255.59
Istanbul,1.8,8,medium,6,peak,4.89,16,0.463,0.069,0.096,0.216,0.026,0.13,259797.58
Chennai,1.05,8,high,6,peak,4.94,16,0.127,0.517,0.054,0.129,0.008,0.165,208854.5
Udaipur,1.0,2,low,6,shoulder,3.43,4,0.258,0.181,0.288,0.096,0.13,0.048,12496.47
New York,3.6,10,medium,3,off_peak,3.52,20,0.442,0.022,0.159,0.075,0.218,0.084,178107.82
Tokyo,3.0,1,high,6,peak,4.99,3,0.069,0.088,0.118,0.49,0.07,0.165,114284.29
Rome,2.7,4,high,4,off_peak,3.77,8,0.241,0.03,0.272,0.337,0.043,0.077,144815.93
Rishikesh,0.75,2,medium,5,off_peak,3.72,4,0.013,0.436,0.235,0.003,0.274,0.04,12800.95
Agra,0.75,9,medium,5,shoulder,3.38,27,0.311,0.058,0.02,0.522,0.058,0.03,75648.42
Bali,1.5,10,low,2,peak,4.88,20,0.062,0.039,0.154,0.175,0.57,0.0,74477.94
Agra,0.75,4,medium,2,peak,4.73,12,0.04,0.015,0.07,0.451,0.024,0.4,26873.94
New York,3.6,2,low,5,peak,4.15,6,0.087,0.013,0.704,0.148,0.018,0.03,36836.26
Bengaluru,1.2,5,medium,4,off_peak,3.88,15,0.104,0.077,0.218,0.072,0.414,0.115,45863.3
Jaipur,0.8,7,low,2,off_peak,4.07,21,0.134,0.347,0.01,0.186,0.259,0.064,15897.58
Hyderabad,1.05,6,high,2,off_peak,4.94,18,0.075,0.074,0.194,0.064,0.055,0.537,67862.13
Hyderabad,1.05,3,high,1,off_peak,4.52,9,0.14,0.015,0.029,0.602,0.181,0.034,13887.52
Manali,0.9,5,low,3,shoulder,3.65,10,0.096,0.127,0.236,0.168,0.094,0.278,20969.28
Dubai,2.8,5,low,5,shoulder,4.33,10,0.05,0.337,0.071,0.351,0.135,0.057,101743.0
Kochi,0.95,1,low,6,peak,4.41,2,0.351,0.081,0.002,0.013,0.237,0.317,12400.56
Jaipur,0.8,1,high,1,off_peak,3.89,2,0.007,0.567,0.223,0.035,0.044,0.124,2514.24
Delhi,1.1,10,medium,3,peak,4.2,30,0.067,0.18,0.017,0.233,0.012,0.492,145439.82
Bali,1.5,3,medium,1,off_peak,3.85,6,0.195,0.048,0.064,0.347,0.161,0.185,10601.56
Hyderabad,1.05,3,low,1,shoulder,3.66,9,0.138,0.033,0.353,0.056,0.131,0.288,4379.23
Bengaluru,1.2,4,high,4,shoulder,4.86,8,0.312,0.042,0.044,0.334,0.2,0.069,72085.89
Rome,2.7,8,medium,3,off_peak,3.82,24,0.378,0.072,0.343,0.035,0.044,0.129,93171.76
Kochi,0.95,2,medium,6,off_peak,4.75,4,0.228,0.136,0.181,0.039,0.399,0.018,19590.62
Chennai,1.05,2,high,2,off_peak,3.88,4,0.012,0.03,0.015,0.595,0.054,0.294,22089.25
Barcelona,2.5,6,high,2,off_peak,3.44,12,0.344,0.359,0.008,0.212,0.03,0.047,86677.7
Rishikesh,0.75,2,low,1,off_peak,3.66,4,0.139,0.46,0.045,0.094,0.122,0.14,1941.44
Varanasi,0.7,7,low,2,shoulder,4.22,21,0.406,0.045,0.256,0.049,0.125,0.119,11973.01
Dubai,2.8,4,high,6,shoulder,3.26,8,0.215,0.192,0.062,0.082,0.403,0.045,238924.74
Manali,0.9,2,medium,3,off_peak,3.6,6,0.046,0.011,0.376,0.278,0.061,0.228,10093.46
Singapore,2.9,10,medium,5,peak,4.74,20,0.119,0.226,0.01,0.334,0.255,0.056,445415.65
Rishikesh,0.75,9,low,4,off_peak,3.75,27,0.285,0.4,0.059,0.129,0.06,0.069,28495.56
Udaipur,1.0,7,high,3,peak,4.95,21,0.003,0.124,0.005,0.219,0.16,0.49,179268.02
Hyderabad,1.05,8,low,2,shoulder,4.5,16,0.358,0.015,0.168,0.011,0.009,0.44,30863.95
Udaipur,1.0,1,medium,6,peak,4.67,2,0.043,0.076,0.074,0.731,0.014,0.061,19568.17
Chennai,1.05,6,low,1,off_peak,4.7,18,0.032,0.264,0.026,0.14,0.205,0.332,13499.31
Chennai,1.05,5,medium,2,off_peak,4.76,10,0.412,0.077,0.032,0.203,0.11,0.167,23493.48
Pune,1.0,4,medium,6,shoulder,4.55,12,0.007,0.011,0.386,0.324,0.214,0.058,45003.37
Jaipur,0.8,2,medium,4,peak,3.64,4,0.114,0.154,0.19,0.429,0.029,0.084,13903.05
Tokyo,3.0,7,medium,4,shoulder,3.44,21,0.461,0.094,0.077,0.136,0.152,0.08,160099.05
Goa,1.3,10,medium,2,peak,4.32,30,0.295,0.059,0.053,0.074,0.227,0.293,115916.75
Jaipur,0.8,6,medium,6,off_peak,3.8,12,0.099,0.083,0.301,0.209,0.223,0.086,58431.68
London,3.4,8,medium,3,peak,4.67,16,0.074,0.182,0.371,0.058,0.046,0.269,233391.97
Dubai,2.8,3,medium,5,peak,3.88,9,0.141,0.082,0.248,0.22,0.026,0.283,112319.67
Udaipur,1.0,6,medium,3,peak,4.27,18,0.47,0.116,0.066,0.132,0.027,0.189,43065.6
Amsterdam,2.9,5,high,2,peak,4.41,10,0.007,0.057,0.361,0.512,0.031,0.031,137881.5
New York,3.6,1,high,3,peak,3.67,3,0.021,0.251,0.059,0.452,0.121,0.097,56496.19
Dubai,2.8,3,medium,4,off_peak,3.64,6,0.19,0.46,0.066,0.04,0.145,0.099,43980.86
Bangkok,1.6,10,medium,2,peak,3.78,20,0.297,0.386,0.101,0.131,0.066,0.019,59382.23
Delhi,1.1,9,medium,4,peak,4.3,27,0.015,0.07,0.238,0.431,0.16,0.086,117650.95
Agra,0.75,7,medium,4,shoulder,4.05,21,0.401,0.341,0.005,0.1,0.075,0.078,44844.02
Delhi,1.1,6,high,6,shoulder,4.57,18,0.028,0.085,0.515,0.081,0.073,0.218,110750.38
Paris,3.2,2,medium,3,shoulder,4.43,6,0.05,0.179,0.141,0.083,0.383,0.164,49404.92
Amsterdam,2.9,10,low,1,peak,3.8,20,0.04,0.345,0.001,0.245,0.072,0.297,54777.66
Bali,1.5,4,low,4,off_peak,4.86,12,0.041,0.081,0.445,0.223,0.125,0.085,26230.09
Varanasi,0.7,3,medium,1,shoulder,4.59,9,0.242,0.148,0.166,0.076,0.171,0.196,5141.7
Hyderabad,1.05,5,medium,3,shoulder,4.06,15,0.023,0.047,0.072,0.388,0.318,0.151,39518.69
Singapore,2.9,5,medium,6,shoulder,3.57,15,0.595,0.122,0.0,0.215,0.004,0.065,125200.42
Singapore,2.9,7,low,2,off_peak,3.8,21,0.037,0.343,0.346,0.023,0.128,0.124,47957.45
Singapore,2.9,6,low,5,peak,4.5,18,0.201,0.076,0.007,0.033,0.037,0.645,240069.17
Mumbai,1.4,2,low,2,peak,4.69,6,0.055,0.09,0.314,0.108,0.224,0.209,11765.75
Jaipur,0.8,4,medium,4,peak,4.5,12,0.279,0.072,0.538,0.049,0.021,0.042,28748.67
London,3.4,10,medium,5,peak,4.76,30,0.03,0.167,0.066,0.144,0.064,0.529,681555.3
Amsterdam,2.9,3,medium,6,peak,3.5,6,0.148,0.003,0.038,0.126,0.409,0.276,197709.69
Amritsar,0.8,1,low,6,shoulder,3.63,3,0.267,0.386,0.077,0.228,0.012,0.03,3861.15
Shimla,0.95,6,low,1,peak,3.95,18,0.204,0.093,0.075,0.422,0.104,0.103,10639.63
Dubai,2.8,3,high,5,shoulder,4.13,6,0.204,0.084,0.024,0.111,0.503,0.074,193723.14
Goa,1.3,6,low,1,off_peak,3.92,12,0.191,0.317,0.057,0.122,0.259,0.054,10772.71
New York,3.6,10,high,5,peak,4.03,30,0.392,0.012,0.229,0.103,0.197,0.067,782546.79
Mumbai,1.4,10,medium,2,shoulder,4.28,20,0.094,0.093,0.373,0.166,0.181,0.094,65157.66
Delhi,1.1,8,high,5,shoulder,4.69,16,0.46,0.06,0.079,0.011,0.203,0.187,205783.24
Amsterdam,2.9,6,medium,4,shoulder,4.69,18,0.099,0.129,0.099,0.341,0.174,0.157,133923.95
Chennai,1.05,5,low,6,off_peak,4.88,10,0.295,0.055,0.272,0.082,0.005,0.29,32605.57
New York,3.6,3,medium,2,peak,4.12,6,0.449,0.03,0.08,0.254,0.124,0.064,70986.69
Pune,1.0,9,low,2,peak,4.66,27,0.221,0.362,0.159,0.048,0.109,0.101,36160.52
Hyderabad,1.05,4,medium,6,shoulder,3.89,8,0.387,0.233,0.012,0.023,0.328,0.018,48006.09
Shimla,0.95,1,medium,4,off_peak,4.72,3,0.219,0.09,0.013,0.386,0.193,0.099,7498.04
Rishikesh,0.75,4,medium,5,off_peak,4.97,8,0.029,0.064,0.119,0.097,0.133,0.557,38587.4
Hyderabad,1.05,7,low,6,shoulder,4.11,14,0.089,0.108,0.292,0.14,0.238,0.134,50555.94
Varanasi,0.7,7,medium,5,off_peak,3.55,14,0.175,0.007,0.268,0.25,0.005,0.294,50905.33
Amritsar,0.8,6,high,2,off_peak,4.05,18,0.036,0.362,0.203,0.073,0.276,0.051,31408.84
London,3.4,2,low,3,off_peak,4.21,4,0.237,0.259,0.128,0.096,0.04,0.24,22523.41
Agra,0.75,8,low,5,off_peak,3.73,16,0.068,0.064,0.112,0.318,0.162,0.276,37027.82
Istanbul,1.8,8,low,1,off_peak,3.67,24,0.066,0.154,0.117,0.026,0.274,0.363,26147.29
Pune,1.0,2,medium,3,peak,3.75,6,0.1,0.054,0.474,0.295,0.071,0.006,15942.9
Amritsar,0.8,5,medium,1,peak,3.87,15,0.429,0.103,0.056,0.159,0.013,0.24,9707.21
Agra,0.75,5,low,2,peak,3.65,15,0.126,0.068,0.136,0.097,0.284,0.288,17382.96
Pune,1.0,7,low,4,peak,4.26,14,0.196,0.353,0.064,0.205,0.072,0.11,50172.88
Singapore,2.9,6,high,3,off_peak,4.28,18,0.028,0.067,0.773,0.032,0.074,0.026,126190.63
Shimla,0.95,5,low,6,off_peak,3.39,10,0.037,0.002,0.315,0.138,0.354,0.154,34802.52
Barcelona,2.5,10,medium,4,shoulder,3.52,30,0.204,0.624,0.074,0.028,0.068,0.002,157796.93
Rishikesh,0.75,5,medium,3,shoulder,4.98,10,0.396,0.165,0.027,0.014,0.103,0.296,27299.97
Hyderabad,1.05,6,high,4,shoulder,3.39,18,0.021,0.051,0.14,0.331,0.191,0.266,120791.98
Barcelona,2.5,5,low,4,shoulder,4.45,10,0.096,0.345,0.002,0.098,0.075,0.384,91761.59
Rishikesh,0.75,1,high,1,off_peak,4.35,3,0.037,0.088,0.169,0.063,0.616,0.026,3841.4
Amritsar,0.8,9,low,3,off_peak,3.59,27,0.089,0.453,0.293,0.007,0.065,0.094,17373.0
Delhi,1.1,10,medium,2,peak,4.03,20,0.084,0.339,0.086,0.133,0.286,0.071,63826.71
London,3.4,5,medium,6,peak,3.98,15,0.037,0.149,0.373,0.155,0.112,0.173,231539.11
Mumbai,1.4,7,medium,5,peak,4.58,14,0.021,0.194,0.21,0.075,0.011,0.489,163331.67
Chennai,1.05,3,low,1,shoulder,3.84,6,0.159,0.129,0.292,0.194,0.133,0.092,3307.71
New York,3.6,2,low,4,shoulder,4.31,4,0.002,0.057,0.347,0.071,0.203,0.32,44592.86
New York,3.6,2,medium,4,shoulder,3.56,6,0.107,0.635,0.126,0.017,0.008,0.108,54258.53
Tokyo,3.0,4,medium,3,shoulder,3.79,8,0.499,0.04,0.021,0.093,0.294,0.052,67719.15
Shimla,0.95,3,low,2,shoulder,3.87,6,0.036,0.343,0.092,0.068,0.4,0.061,7628.35
London,3.4,2,medium,1,shoulder,4.28,6,0.032,0.396,0.244,0.033,0.052,0.244,16505.73
Manali,0.9,10,medium,4,shoulder,3.47,20,0.073,0.223,0.193,0.039,0.072,0.4,69883.43
New York,3.6,5,medium,3,off_peak,4.17,10,0.008,0.275,0.317,0.088,0.219,0.092,120166.24
Rome,2.7,9,low,6,peak,4.96,27,0.135,0.248,0.28,0.02,0.192,0.124,193352.96
Singapore,2.9,3,high,3,off_peak,4.73,9,0.234,0.105,0.224,0.093,0.092,0.253,107603.54
Agra,0.75,1,low,5,shoulder,4.29,3,0.074,0.113,0.012,0.371,0.096,0.334,5343.42
Mumbai,1.4,7,high,2,peak,3.4,14,0.386,0.039,0.101,0.311,0.102,0.062,98280.27
Kochi,0.95,8,medium,4,off_peak,3.92,16,0.25,0.058,0.002,0.223,0.394,0.073,68569.27
Amsterdam,2.9,4,medium,5,peak,3.83,12,0.112,0.187,0.287,0.071,0.266,0.078,144632.86
Pune,1.0,7,medium,4,shoulder,4.61,21,0.17,0.115,0.016,0.161,0.101,0.437,80149.38
Amritsar,0.8,10,low,1,shoulder,3.25,30,0.047,0.044,0.289,0.178,0.334,0.108,10057.01
Singapore,2.9,2,high,1,off_peak,3.46,6,0.291,0.203,0.296,0.114,0.03,0.066,12609.67
Istanbul,1.8,10,low,1,shoulder,3.69,30,0.305,0.175,0.214,0.069,0.16,0.076,18974.15
Amritsar,0.8,10,low,4,peak,4.52,20,0.063,0.089,0.149,0.101,0.246,0.352,63339.43
Tokyo,3.0,9,medium,3,peak,4.51,18,0.139,0.358,0.182,0.175,0.087,0.059,223478.01
Paris,3.2,2,medium,4,peak,3.85,4,0.147,0.245,0.471,0.007,0.103,0.027,41208.12
Goa,1.3,10,medium,2,peak,4.33,30,0.295,0.155,0.019,0.3,0.081,0.151,91814.37
Kochi,0.95,7,low,2,peak,3.28,21,0.046,0.419,0.044,0.129,0.077,0.284,22102.96
Istanbul,1.8,3,high,1,peak,4.92,9,0.208,0.045,0.247,0.303,0.165,0.032,28030.72
London,3.4,5,low,2,shoulder,4.63,15,0.294,0.346,0.024,0.099,0.023,0.214,50876.83
Tokyo,3.0,9,low,4,shoulder,3.26,18,0.08,0.21,0.035,0.407,0.21,0.057,146114.63
Chennai,1.05,6,low,3,off_peak,4.43,12,0.042,0.125,0.257,0.223,0.165,0.189,27808.8
Manali,0.9,9,low,2,off_peak,3.56,18,0.119,0.229,0.048,0.081,0.325,0.199,25705.91
Shimla,0.95,6,medium,3,shoulder,4.78,12,0.196,0.051,0.243,0.13,0.259,0.121,49523.64
Pune,1.0,2,low,1,off_peak,4.9,6,0.228,0.016,0.086,0.479,0.065,0.126,2919.57
Tokyo,3.0,5,low,4,shoulder,4.7,10,0.519,0.065,0.054,0.105,0.074,0.184,85761.78
Bali,1.5,6,medium,5,peak,4.87,12,0.096,0.008,0.29,0.24,0.284,0.083,160212.08
Bangkok,1.6,9,low,6,peak,4.49,18,0.04,0.332,0.094,0.361,0.079,0.095,150178.27
Bali,1.5,10,low,6,shoulder,4.4,20,0.07,0.323,0.077,0.036,0.033,0.461,158707.32
Dubai,2.8,1,medium,1,shoulder,4.27,2,0.278,0.113,0.15,0.28,0.054,0.126,6853.29
London,3.4,2,medium,3,peak,4.78,4,0.394,0.041,0.027,0.033,0.499,0.006,74373.68
Mumbai,1.4,9,medium,5,peak,3.74,27,0.138,0.063,0.039,0.346,0.331,0.083,208905.5
Shimla,0.95,3,low,1,shoulder,4.42,6,0.239,0.275,0.033,0.041,0.03,0.382,5353.05
Pune,1.0,5,high,4,off_peak,3.58,10,0.188,0.334,0.143,0.009,0.323,0.004,54575.58
Amsterdam,2.9,3,low,5,shoulder,3.62,6,0.067,0.133,0.115,0.18,0.026,0.48,58188.09
Delhi,1.1,3,medium,3,peak,3.86,6,0.259,0.103,0.122,0.155,0.189,0.172,39674.72
Tokyo,3.0,8,low,5,off_peak,4.8,16,0.021,0.303,0.167,0.113,0.341,0.055,145319.61
Pune,1.0,1,medium,4,peak,4.03,2,0.074,0.031,0.018,0.188,0.357,0.333,18191.93
Kochi,0.95,2,low,3,peak,3.6,6,0.02,0.34,0.054,0.186,0.002,0.398,7911.12
Bali,1.5,7,low,6,peak,4.82,14,0.11,0.3,0.209,0.14,0.225,0.015,97277.65
Pune,1.0,5,medium,2,off_peak,3.21,15,0.109,0.291,0.128,0.36,0.041,0.071,19203.82
Hyderabad,1.05,2,medium,3,off_peak,4.01,6,0.008,0.777,0.058,0.107,0.003,0.046,9005.24
Hyderabad,1.05,6,medium,2,off_peak,3.86,12,0.006,0.038,0.231,0.151,0.12,0.453,31676.84
Mumbai,1.4,8,medium,1,peak,3.82,16,0.051,0.509,0.259,0.05,0.086,0.045,23888.26
Kochi,0.95,6,low,1,shoulder,3.43,12,0.061,0.233,0.039,0.119,0.495,0.053,9581.7
Bangkok,1.6,10,medium,6,shoulder,4.94,20,0.092,0.078,0.026,0.516,0.177,0.111,214830.72
Varanasi,0.7,10,low,5,off_peak,4.39,30,0.001,0.009,0.085,0.378,0.521,0.006,47265.62
Bangkok,1.6,1,medium,2,off_peak,3.44,3,0.004,0.173,0.005,0.502,0.26,0.057,7004.34
Varanasi,0.7,10,medium,4,off_peak,3.31,20,0.003,0.166,0.284,0.023,0.363,0.161,55450.34
Manali,0.9,3,high,2,peak,3.4,6,0.333,0.342,0.055,0.005,0.176,0.088,26608.02
Amsterdam,2.9,5,low,2,off_peak,4.05,15,0.407,0.005,0.126,0.029,0.429,0.004,33173.89
Kochi,0.95,4,low,1,off_peak,4.56,8,0.106,0.499,0.056,0.081,0.255,0.004,4637.24
Pune,1.0,3,medium,2,shoulder,3.5,6,0.094,0.206,0.012,0.174,0.222,0.291,19196.55
Jaipur,0.8,9,low,4,shoulder,3.81,18,0.247,0.144,0.089,0.095,0.099,0.324,51512.41
Amsterdam,2.9,3,medium,2,off_peak,4.67,6,0.195,0.372,0.327,0.037,0.019,0.051,26019.8
Varanasi,0.7,3,medium,2,off_peak,4.96,9,0.281,0.134,0.244,0.003,0.111,0.227,10135.03
Goa,1.3,7,high,4,peak,4.52,14,0.226,0.668,0.012,0.033,0.002,0.059,160643.24
Tokyo,3.0,6,low,2,off_peak,4.06,12,0.197,0.309,0.156,0.028,0.095,0.215,51878.99
Delhi,1.1,9,medium,3,off_peak,4.11,18,0.041,0.46,0.06,0.046,0.067,0.326,61765.05
Kochi,0.95,10,low,1,peak,3.31,20,0.288,0.026,0.116,0.258,0.123,0.19,17924.1
Bangkok,1.6,7,low,4,shoulder,4.33,21,0.046,0.224,0.094,0.165,0.122,0.349,86368.33
Goa,1.3,4,medium,1,peak,4.09,12,0.013,0.239,0.035,0.055,0.656,0.003,18999.22
Shimla,0.95,4,medium,2,shoulder,4.81,12,0.039,0.137,0.278,0.003,0.331,0.213,25859.06
Rome,2.7,5,high,1,peak,3.47,15,0.233,0.019,0.034,0.21,0.192,0.312,94538.44
Paris,3.2,2,high,2,shoulder,4.34,6,0.164,0.162,0.135,0.202,0.323,0.014,49803.65
Bangkok,1.6,10,high,1,shoulder,4.29,30,0.103,0.315,0.108,0.264,0.139,0.072,70921.88
Pune,1.0,7,low,4,off_peak,4.47,21,0.059,0.063,0.032,0.059,0.664,0.124,47986.94
Chennai,1.05,8,low,4,shoulder,3.35,24,0.345,0.117,0.116,0.275,0.059,0.09,31010.57
Varanasi,0.7,6,medium,5,peak,4.1,12,0.011,0.437,0.122,0.121,0.076,0.233,68280.44
London,3.4,6,medium,1,shoulder,4.1,18,0.11,0.095,0.049,0.244,0.408,0.095,52562.88
Mumbai,1.4,7,medium,4,off_peak,4.1,21,0.107,0.057,0.07,0.374,0.231,0.161,91174.32
Bangkok,1.6,3,medium,3,peak,4.61,9,0.104,0.08,0.255,0.284,0.208,0.069,42751.73
Amsterdam,2.9,6,medium,5,shoulder,4.43,18,0.058,0.188,0.03,0.308,0.11,0.307,212103.44
Amritsar,0.8,7,medium,1,shoulder,4.64,21,0.012,0.059,0.149,0.279,0.208,0.293,17358.74
Bangkok,1.6,2,low,2,shoulder,3.38,4,0.159,0.049,0.197,0.102,0.275,0.218,12097.51
Istanbul,1.8,2,medium,6,off_peak,3.56,4,0.204,0.095,0.075,0.265,0.197,0.164,37855.17
Kochi,0.95,4,medium,4,off_peak,3.63,12,0.183,0.092,0.108,0.307,0.232,0.078,31202.58
Bali,1.5,4,low,1,shoulder,4.16,12,0.207,0.456,0.044,0.122,0.011,0.161,7960.81
Shimla,0.95,6,medium,6,peak,4.1,18,0.106,0.222,0.053,0.315,0.176,0.127,94112.19
Rishikesh,0.75,5,high,2,shoulder,4.46,15,0.495,0.097,0.069,0.208,0.078,0.053,33242.24
Agra,0.75,8,low,4,peak,3.47,24,0.019,0.414,0.266,0.296,0.004,0.0,28482.63
Barcelona,2.5,8,high,6,off_peak,3.27,16,0.0,0.003,0.004,0.293,0.215,0.485,551841.23
Dubai,2.8,8,medium,4,peak,3.25,16,0.039,0.003,0.45,0.312,0.059,0.138,193136.88
Pune,1.0,2,medium,1,shoulder,4.88,6,0.164,0.068,0.108,0.417,0.082,0.161,5732.41
Kochi,0.95,5,medium,1,shoulder,4.9,10,0.148,0.079,0.213,0.176,0.361,0.022,12294.23
Goa,1.3,5,low,3,peak,4.81,10,0.422,0.117,0.015,0.122,0.12,0.204,38296.6
London,3.4,2,medium,6,off_peak,3.86,6,0.184,0.073,0.13,0.459,0.077,0.077,69941.85
Bengaluru,1.2,4,low,3,shoulder,4.38,12,0.18,0.03,0.211,0.254,0.314,0.011,14197.96
